label,sentence1,sentence2
0,bộ công an có chức năng gì trong việc bảo vệ kết cấu hạ tầng,bộ công an có quyền hạn gì trong việc xử lý vi phạm giao thông
0,bộ công an có chức năng gì trong việc bảo vệ kết cấu hạ tầng,bộ công an có quyền hạn gì trong việc xử lí vi phạm giao thông
0,ủy ban nhân dân có chức năng gì trong việc bảo vệ kết cấu hạ tầng,ủy ban nhân dân có thẩm quyền giải quyết xây dựng đường hay không
0,chính phủ có chức năng gì trong việc bảo vệ kết cấu hạ tầng,chính phủ quy định như nào về việc bảo vệ đường bọ
0,khi phát hiện công trình đường bộ bị hư hỏng thì cần làm gì,công trình đường bộ bị hư hỏng thì phải làm sao
0,trách nhiệm của các cơ quan khi phát hiện công trình đường bộ hư hỏng,trách nhiệm của đơn vị thi công khi để xảy ra hư hỏng hạ tầng giao thông
0,bộ,cơ quan ngang bộ có chức năng gì trong việc bảo vệ kết cấu hạ tầng
1,chương 7 luật giao thông đường bộ,cho biết chương 7 luật giao thông đường bộ
1,chương 7 luật giao thông đường bộ,cho biết chương bảy luật giao thông đường bộ
1,chương 7 luật giao thông đường bộ,chương bảy luật giao thông đường bộ
1,chương 7 luật giao thông đường bộ,cho tôi biết chương 7 luật giao thông đường bộ
1,chương 7 luật giao thông đường bộ,giải thích chương 7 luật giao thông đường bộ
1,chương 7 luật giao thông đường bộ,giải thích cho tôi chương 7 luật giao thông đường bộ
1,chương 7 luật giao thông đường bộ,cho biết chương 7 luật giao thông
1,chương 7 luật giao thông đường bộ,chương 7 luật giao thông
1,chương 7 luật giao thông đường bộ,hãy cho biết chương 7 luật giao thông
1,chương 7 luật giao thông đường bộ,hãy cho biết chương bảy luật giao thông
1,chương 7 luật giao thông đường bộ,chương bảy luật giao thông đường bộ
1,chương 7 luật giao thông đường bộ,hãy cho tôi biết chương 7 luật giao thông
1,chương 7 luật giao thông đường bộ,hãy giải thích chương 7 luật giao thông
1,chương 7 luật giao thông đường bộ,hãy giải thích cho tôi chương 7 luật giao thông
1,chương 7 luật giao thông đường bộ,chương 7 luật giao thông
0,chương 7 luật giao thông đường bộ,chương 7 luật hôn nhân gia đình
0,chương 7 luật giao thông đường bộ,chương bảy luật hôn nhân gia đình
0,chương 7 luật giao thông đường bộ,chương bảy luật giao thông đường bộ
0,chương 7 luật giao thông đường bộ,chương 7 luật giao thông
0,chương 7 luật giao thông đường bộ,chương 8 luật giao thông đường bộ
0,chương 7 luật giao thông đường bộ,chương bảy luật giao thông đường bộ
0,chương 7 luật giao thông đường bộ,chương tám luật giao thông đường bộ
0,chương 7 luật giao thông đường bộ,chương 8 luật giao thông
0,chương 7 luật giao thông đường bộ,chương 7 luật giao thông
1,việc quản lí của nhà nước về giao thông quy định ở đâu,quản lí nhà nước về giao thông quy định như thế nào
1,việc quản lí của nhà nước về giao thông quy định ở đâu,quản lý nhà nước về giao thông quy định như thế nào
1,việc quản lí của nhà nước về giao thông quy định ở đâu,việc quản lý của nhà nước về giao thông quy định ở đâu
1,việc quản lí của nhà nước về giao thông quy định ở đâu,quản lí nhà nước về giao thông đường bộ được quy định ở đâu
1,việc quản lí của nhà nước về giao thông quy định ở đâu,quản lí nhà nước về giao thông được quy định ở đâu
1,việc quản lí của nhà nước về giao thông quy định ở đâu,quản lý nhà nước về giao thông đường bộ được quy định ở đâu
1,việc quản lí của nhà nước về giao thông quy định ở đâu,việc quản lý của nhà nước về giao thông quy định ở đâu
0,việc quản lí của nhà nước về giao thông quy định ở đâu,công việc quản lí như thế nào
0,việc quản lí của nhà nước về giao thông quy định ở đâu,công việc quản lý như thế nào
0,việc quản lí của nhà nước về giao thông quy định ở đâu,việc quản lý của nhà nước về giao thông quy định ở đâu
0,việc quản lí của nhà nước về giao thông quy định ở đâu,giao thông được quy định ở đâu
0,việc quản lí của nhà nước về giao thông quy định ở đâu,việc quản lý của nhà nước về giao thông quy định ở đâu
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 7 luật giao thông đường bộ có bao nhiêu điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương bảy luật giao thông đường bộ có bao nhiêu điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương bảy luật giao thông đường bộ gồm bao nhiều điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 7 luật giao thông đường bộ có mấy điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 7 luật giao thông có bao nhiêu điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 7 luật giao thông gồm bao nhiều điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 7 luật giao thông quy định bao nhiêu điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương bảy luật giao thông quy định bao nhiêu điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương bảy luật giao thông đường bộ gồm bao nhiều điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 7 luật giao thông quy định mấy điều
1,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 7 luật giao thông gồm bao nhiều điều
0,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 8 gồm bao nhiêu điều
0,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương bảy luật giao thông đường bộ gồm bao nhiều điều
0,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương tám gồm bao nhiêu điều
0,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 8 gồm mấy điều
0,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 7 luật giao thông gồm bao nhiều điều
0,chương 7 luật giao thông đường bộ gồm bao nhiều điều,xin chào các cậu
0,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương bảy luật giao thông đường bộ gồm bao nhiều điều
0,chương 7 luật giao thông đường bộ gồm bao nhiều điều,chương 7 luật giao thông gồm bao nhiều điều
1,điều 84 luật giao thông đường bộ,cho biết nội dung quản lý nhà nước về giao thông đường bộ
1,điều 84 luật giao thông đường bộ,điều tám tư luật giao thông đường bộ
1,điều 84 luật giao thông đường bộ,điều tám mươi tư luật giao thông đường bộ
1,điều 84 luật giao thông đường bộ,điều tám mươi bốn luật giao thông đường bộ
1,điều 84 luật giao thông đường bộ,cho tôi biết nội dung quản lý nhà nước về giao thông đường bộ
1,điều 84 luật giao thông đường bộ,giải thích nội dung quản lý nhà nước về giao thông đường bộ
1,điều 84 luật giao thông đường bộ,giải thích cho tôi nội dung quản lý nhà nước về giao thông đường bộ
1,điều 84 luật giao thông đường bộ,cho biết nội dung quản lý nhà nước về giao thông
1,điều 84 luật giao thông đường bộ,điều 84 luật giao thông
1,điều 84 luật giao thông đường bộ,cho biết nội dung quản lí nhà nước về giao thông đường bộ
1,điều 84 luật giao thông đường bộ,hãy cho biết nội dung quản lí nhà nước về giao thông đường bộ
1,điều 84 luật giao thông đường bộ,điều tám tư luật giao thông đường bộ
1,điều 84 luật giao thông đường bộ,điều tám mươi tư luật giao thông đường bộ
1,điều 84 luật giao thông đường bộ,điều tám mươi bốn luật giao thông đường bộ
1,điều 84 luật giao thông đường bộ,hãy cho tôi biết nội dung quản lí nhà nước về giao thông đường bộ
1,điều 84 luật giao thông đường bộ,hãy giải thích nội dung quản lí nhà nước về giao thông đường bộ
1,điều 84 luật giao thông đường bộ,hãy giải thích cho tôi nội dung quản lí nhà nước về giao thông đường bộ
1,điều 84 luật giao thông đường bộ,hãy cho biết nội dung quản lí nhà nước về giao thông
1,điều 84 luật giao thông đường bộ,điều 84 luật giao thông
1,điều 84 luật giao thông đường bộ,hãy cho biết nội dung quản lý nhà nước về giao thông đường bộ
0,điều 84 luật giao thông đường bộ,chương 1 luật đường sắt
0,điều 84 luật giao thông đường bộ,chương một luật đường sắt
0,điều 84 luật giao thông đường bộ,điều tám tư luật giao thông đường bộ
0,điều 84 luật giao thông đường bộ,điều tám mươi tư luật giao thông đường bộ
0,điều 84 luật giao thông đường bộ,điều tám mươi bốn luật giao thông đường bộ
0,điều 84 luật giao thông đường bộ,điều 84 luật giao thông
0,điều 84 luật giao thông đường bộ,chương 2 luật hàng không
0,điều 84 luật giao thông đường bộ,chương hai luật hàng không
0,điều 84 luật giao thông đường bộ,điều tám tư luật giao thông đường bộ
0,điều 84 luật giao thông đường bộ,điều tám mươi tư luật giao thông đường bộ
0,điều 84 luật giao thông đường bộ,điều tám mươi bốn luật giao thông đường bộ
0,điều 84 luật giao thông đường bộ,điều 84 luật giao thông
1,điều 84 gồm bao nhiêu khoản,cho biết điều 84 gồm mấy khoản
1,điều 84 gồm bao nhiêu khoản,cho biết điều tám tư gồm mấy khoản
1,điều 84 gồm bao nhiêu khoản,cho biết điều tám mươi tư gồm mấy khoản
1,điều 84 gồm bao nhiêu khoản,cho biết điều tám mươi bốn gồm mấy khoản
1,điều 84 gồm bao nhiêu khoản,điều tám tư gồm bao nhiêu khoản
1,điều 84 gồm bao nhiêu khoản,điều tám mươi tư gồm bao nhiêu khoản
1,điều 84 gồm bao nhiêu khoản,điều tám mươi bốn gồm bao nhiêu khoản
1,điều 84 gồm bao nhiêu khoản,điều 84 gồm mấy khoản
1,điều 84 gồm bao nhiêu khoản,cho tôi biết điều 84 gồm mấy khoản
1,điều 84 gồm bao nhiêu khoản,giải thích điều 84 gồm mấy khoản
1,điều 84 gồm bao nhiêu khoản,giải thích cho tôi điều 84 gồm mấy khoản
1,điều 84 gồm bao nhiêu khoản,hãy cho biết điều 84 gồm mấy khoản gì
1,điều 84 gồm bao nhiêu khoản,hãy cho biết điều tám tư gồm mấy khoản gì
1,điều 84 gồm bao nhiêu khoản,hãy cho biết điều tám mươi tư gồm mấy khoản gì
1,điều 84 gồm bao nhiêu khoản,hãy cho biết điều tám mươi bốn gồm mấy khoản gì
1,điều 84 gồm bao nhiêu khoản,điều tám tư gồm bao nhiêu khoản
1,điều 84 gồm bao nhiêu khoản,điều tám mươi tư gồm bao nhiêu khoản
1,điều 84 gồm bao nhiêu khoản,điều tám mươi bốn gồm bao nhiêu khoản
1,điều 84 gồm bao nhiêu khoản,điều 84 gồm mấy khoản
1,điều 84 gồm bao nhiêu khoản,hãy cho tôi biết điều 84 gồm mấy khoản gì
1,điều 84 gồm bao nhiêu khoản,hãy giải thích điều 84 gồm mấy khoản gì
1,điều 84 gồm bao nhiêu khoản,hãy giải thích cho tôi điều 84 gồm mấy khoản gì
0,điều 84 gồm bao nhiêu khoản,bộ luật về thương mại quốc tế
0,điều 84 gồm bao nhiêu khoản,điều tám tư gồm bao nhiêu khoản
0,điều 84 gồm bao nhiêu khoản,điều tám mươi tư gồm bao nhiêu khoản
0,điều 84 gồm bao nhiêu khoản,điều tám mươi bốn gồm bao nhiêu khoản
0,điều 84 gồm bao nhiêu khoản,điều 84 gồm mấy khoản
0,điều 84 gồm bao nhiêu khoản,chúc buổi sáng tốt lành
0,điều 84 gồm bao nhiêu khoản,điều tám tư gồm bao nhiêu khoản
0,điều 84 gồm bao nhiêu khoản,điều tám mươi tư gồm bao nhiêu khoản
0,điều 84 gồm bao nhiêu khoản,điều tám mươi bốn gồm bao nhiêu khoản
0,điều 84 gồm bao nhiêu khoản,điều 84 gồm mấy khoản
1,khoản 1 điều 84 luật giao thông đường bộ,cho biết khoản 1 điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,cho biết khoản một điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,khoản một điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,cho biết khoản 1 điều tám tư luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,cho biết khoản 1 điều tám mươi tư luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,cho biết khoản 1 điều tám mươi bốn luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám tư luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám mươi tư luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám mươi bốn luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,cho tôi biết khoản 1 điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,giải thích khoản 1 điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,giải thích cho tôi khoản 1 điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,cho biết khoản 1 điều 84 luật giao thông
1,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều 84 luật giao thông
1,khoản 1 điều 84 luật giao thông đường bộ,hãy cho biết khoản 1 điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,hãy cho biết khoản một điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,khoản một điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,hãy cho biết khoản 1 điều tám tư luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,hãy cho biết khoản 1 điều tám mươi tư luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,hãy cho biết khoản 1 điều tám mươi bốn luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám tư luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám mươi tư luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám mươi bốn luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,hãy cho tôi biết khoản 1 điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,hãy giải thích khoản 1 điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 1 điều 84 luật giao thông đường bộ
1,khoản 1 điều 84 luật giao thông đường bộ,hãy cho biết khoản 1 điều 84 luật giao thông
1,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều 84 luật giao thông
0,khoản 1 điều 84 luật giao thông đường bộ,điều 84 luật hình sự
0,khoản 1 điều 84 luật giao thông đường bộ,khoản một điều 84 luật giao thông đường bộ
0,khoản 1 điều 84 luật giao thông đường bộ,điều tám tư luật hình sự
0,khoản 1 điều 84 luật giao thông đường bộ,điều tám mươi tư luật hình sự
0,khoản 1 điều 84 luật giao thông đường bộ,điều tám mươi bốn luật hình sự
0,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám tư luật giao thông đường bộ
0,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám mươi tư luật giao thông đường bộ
0,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám mươi bốn luật giao thông đường bộ
0,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều 84 luật giao thông
0,khoản 1 điều 84 luật giao thông đường bộ,điều 83 luật hình sự
0,khoản 1 điều 84 luật giao thông đường bộ,khoản một điều 84 luật giao thông đường bộ
0,khoản 1 điều 84 luật giao thông đường bộ,điều tám ba luật hình sự
0,khoản 1 điều 84 luật giao thông đường bộ,điều tám mươi ba luật hình sự
0,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám tư luật giao thông đường bộ
0,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám mươi tư luật giao thông đường bộ
0,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều tám mươi bốn luật giao thông đường bộ
0,khoản 1 điều 84 luật giao thông đường bộ,khoản 1 điều 84 luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,hãy cho biết khoản 2 điều 84 luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,hãy cho biết khoản hai điều 84 luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,khoản hai điều 84 luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,hãy cho biết khoản 2 điều tám tư luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,hãy cho biết khoản 2 điều tám mươi tư luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,hãy cho biết khoản 2 điều tám mươi bốn luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám tư luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám mươi tư luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám mươi bốn luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,hãy cho tôi biết khoản 2 điều 84 luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,hãy giải thích khoản 2 điều 84 luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 2 điều 84 luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều 84 luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,cho biết khoản 2 điều 84 luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,cho biết khoản hai điều 84 luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,khoản hai điều 84 luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,cho biết khoản 2 điều tám tư luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,cho biết khoản 2 điều tám mươi tư luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,cho biết khoản 2 điều tám mươi bốn luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám tư luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám mươi tư luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám mươi bốn luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,cho tôi biết khoản 2 điều 84 luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,giải thích khoản 2 điều 84 luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,giải thích cho tôi khoản 2 điều 84 luật giao thông đường bộ
1,khoản 2 điều 84 luật giao thông đường bộ,cho biết khoản 2 điều 84 luật giao thông
1,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều 84 luật giao thông
0,khoản 2 điều 84 luật giao thông đường bộ,xây dựng các văn bản ban hành và tổ chức thực hiện
0,khoản 2 điều 84 luật giao thông đường bộ,khoản hai điều 84 luật giao thông đường bộ
0,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám tư luật giao thông đường bộ
0,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám mươi tư luật giao thông đường bộ
0,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám mươi bốn luật giao thông đường bộ
0,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều 84 luật giao thông
0,khoản 2 điều 84 luật giao thông đường bộ,hướng dẫn ban hành và tổ chức thực hiện các văn bản quy phạm pháp luật
0,khoản 2 điều 84 luật giao thông đường bộ,khoản hai điều 84 luật giao thông đường bộ
0,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám tư luật giao thông đường bộ
0,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám mươi tư luật giao thông đường bộ
0,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều tám mươi bốn luật giao thông đường bộ
0,khoản 2 điều 84 luật giao thông đường bộ,khoản 2 điều 84 luật giao thông
1,khoản 3 điều 84 luật giao thông đường bộ,hãy cho biết khoản 3 điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy cho biết khoản ba điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,khoản ba điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy cho biết khoản 3 điều tám tư luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy cho biết khoản 3 điều tám mươi tư luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy cho biết khoản 3 điều tám mươi bốn luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám tư luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi tư luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi bốn luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy cho tôi biết khoản 3 điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy giải thích khoản 3 điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 3 điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy cho biết khoản 3 điều 84 luật giao thông
1,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều 84 luật giao thông
1,khoản 3 điều 84 luật giao thông đường bộ,hãy giải thích khoản 3 điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy giải thích khoản ba điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,khoản ba điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy giải thích khoản 3 điều tám tư luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy giải thích khoản 3 điều tám mươi tư luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy giải thích khoản 3 điều tám mươi bốn luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám tư luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi tư luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi bốn luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 3 điều 84 luật giao thông đường bộ
1,khoản 3 điều 84 luật giao thông đường bộ,hãy giải thích khoản 3 điều 84 luật giao thông
1,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều 84 luật giao thông
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 2 luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản hai luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản ba điều 84 luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám tư luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi tư luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi bốn luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 2 luật giao thông
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều 84 luật giao thông
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 1 luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản một luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản ba điều 84 luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám tư luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi tư luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi bốn luật giao thông đường bộ
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 1 luật giao thông
0,khoản 3 điều 84 luật giao thông đường bộ,khoản 3 điều 84 luật giao thông
1,khoản 4 điều 84 luật giao thông đường bộ,hãy cho biết khoản 4 điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy cho biết khoản bốn điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,khoản bốn điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy cho biết khoản 4 điều tám tư luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy cho biết khoản 4 điều tám mươi tư luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy cho biết khoản 4 điều tám mươi bốn luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám tư luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi tư luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi bốn luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy cho tôi biết khoản 4 điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy giải thích khoản 4 điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 4 điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy cho biết khoản 4 điều 84 luật giao thông
1,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều 84 luật giao thông
1,khoản 4 điều 84 luật giao thông đường bộ,hãy giải thích khoản 4 điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy giải thích khoản bốn điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,khoản bốn điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy giải thích khoản 4 điều tám tư luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy giải thích khoản 4 điều tám mươi tư luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy giải thích khoản 4 điều tám mươi bốn luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám tư luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi tư luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi bốn luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy giải thích cho tôi khoản 4 điều 84 luật giao thông đường bộ
1,khoản 4 điều 84 luật giao thông đường bộ,hãy giải thích khoản 4 điều 84 luật giao thông
1,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều 84 luật giao thông
0,khoản 4 điều 84 luật giao thông đường bộ,yêu cầu của việc xây dựng mới đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản bốn điều 84 luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám tư luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi tư luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều tám mươi bốn luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 4 điều 84 luật giao thông
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 3 điều 84 luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản ba điều 84 luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản bốn điều 84 luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 3 điều tám tư luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi tư luật giao thông đường bộ
0,khoản 4 điều 84 luật giao thông đường bộ,khoản 3 điều tám mươi bốn luật giao thông đường bộ
